Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia
5125,MX-2022-108868,9/27/2022,9/29/2022,Rápido,BS-12085,Brígida Sierra,Empresa,Manzanillo,Granma,Cuba,Caribe,MOB-MO-10001228,Mobiliario,Mobiliario,"Tenex Marco, Premium",3620,5,0,1701
5126,MX-2022-108868,9/27/2022,9/29/2022,Rápido,BS-12085,Brígida Sierra,Empresa,Manzanillo,Granma,Cuba,Caribe,MAT-GR-10004127,Material de oficina,Grapas,"OIC Clips, Al por mayor",192.4,2,0,24.8
5337,MX-2021-169355,10/18/2021,10/22/2021,Rápido,CS-12745,Celia Salgado,Empresa,Bayamo,Granma,Cuba,Caribe,MAT-PA-10003897,Material de oficina,Papel,"Enermax Material de oficina, Reciclado",1253.6,4,0,24.8
5338,MX-2021-169355,10/18/2021,10/22/2021,Rápido,CS-12745,Celia Salgado,Empresa,Bayamo,Granma,Cuba,Caribe,MAT-AL-10002199,Material de oficina,Almacenamiento,"Rogers Caja, Tamaño completo",800,5,0,344
5339,MX-2021-169355,10/18/2021,10/22/2021,Rápido,CS-12745,Celia Salgado,Empresa,Bayamo,Granma,Cuba,Caribe,TEC-TE-10003597,Tecnología,Teléfonos,"Samsung Base de audio, Al por mayor",3338.4,3,0,1635.6
5954,MX-2020-147781,6/7/2020,6/8/2020,Urgente,HC-15835,Humberto Chavarría,Cliente,Manzanillo,Granma,Cuba,Caribe,MAT-AL-10004960,Material de oficina,Almacenamiento,"Smead Casilleros, Metal",3949.8,3,0,157.8
6470,MX-2020-130148,6/14/2020,6/19/2020,Estándar,AJ-10840,Amador Jasón,Cliente,Bayamo,Granma,Cuba,Caribe,TEC-CO-10004602,Tecnología,Copiadoras,"Brother Fax inalámbrico, 2",15122.0952,6,0.002,1029.2952
6471,MX-2020-130148,6/14/2020,6/19/2020,Estándar,AJ-10840,Amador Jasón,Cliente,Bayamo,Granma,Cuba,Caribe,MAT-ET-10004557,Material de oficina,Etiquetas,"Smead Etiquetas de envío, Ajustable",63.4,1,0,22
6472,MX-2020-130148,6/14/2020,6/19/2020,Estándar,AJ-10840,Amador Jasón,Cliente,Bayamo,Granma,Cuba,Caribe,TEC-AC-10001782,Tecnología,Accesorios,"Enermax Tarjeta de memoria, Blanco",2244,3,0,852.6
6486,MX-2021-152499,5/12/2021,5/16/2021,Estándar,IR-16525,Irma Rubalcaba,Cliente,Manzanillo,Granma,Cuba,Caribe,MAT-PA-10001901,Material de oficina,Papel,"Green Bar Agenda, Paquete de 12",744.8,4,0,290.4
6583,MX-2023-124135,8/23/2023,8/26/2023,Rápido,LE-17590,Lupe Escalante,Empresa,Manzanillo,Granma,Cuba,Caribe,MAT-PA-10002682,Material de oficina,Papel,"Green Bar Recordadores, Multicolor",244.8,2,0,68.4
7067,MX-2023-166219,6/24/2023,6/30/2023,Estándar,DC-13465,Débora Cabrera,Cliente,Manzanillo,Granma,Cuba,Caribe,TEC-MÁ-10004381,Tecnología,Máquinas,"Okidata Calculadora, Rojo",988.8,3,0,217.2
7068,MX-2023-166219,6/24/2023,6/30/2023,Estándar,DC-13465,Débora Cabrera,Cliente,Manzanillo,Granma,Cuba,Caribe,MAT-SO-10001690,Material de oficina,Sobres,"Jiffy Paquetes, Reciclado",479.6,2,0,153.2
7069,MX-2023-166219,6/24/2023,6/30/2023,Estándar,DC-13465,Débora Cabrera,Cliente,Manzanillo,Granma,Cuba,Caribe,TEC-CO-10002291,Tecnología,Copiadoras,"HP Tinta, Digital",2561.6664,3,0.002,867.2664
7070,MX-2023-166219,6/24/2023,6/30/2023,Estándar,DC-13465,Débora Cabrera,Cliente,Manzanillo,Granma,Cuba,Caribe,MOB-MO-10003877,Mobiliario,Mobiliario,"Rubvermaid Marco de foto, Premium",3022.2,9,0,0
7822,MX-2021-150007,3/17/2021,3/22/2021,Estándar,ER-14485,Eulalia Rolón,Empresa,Bayamo,Granma,Cuba,Caribe,MAT-AR-10002708,Material de oficina,Arte,"Sanford Sacapuntas, Al por mayor",522,3,0,219
8093,MX-2022-119137,6/15/2022,6/18/2022,Urgente,ÓA-19735,Óscar Alba,Cliente,Bayamo,Granma,Cuba,Caribe,MAT-GR-10000562,Material de oficina,Grapas,"Advantus Clips, Tamaños variados",304,4,0,5.6
8094,MX-2022-119137,6/15/2022,6/18/2022,Urgente,ÓA-19735,Óscar Alba,Cliente,Bayamo,Granma,Cuba,Caribe,MOB-SI-10002564,Mobiliario,Sillas,"Novimex Silla plegable, Negro",1596,3,0,718.2
9205,MX-2022-149090,2/26/2022,3/3/2022,Rápido,BL-11860,Bastián Luján,Cliente,Manzanillo,Granma,Cuba,Caribe,MAT-SO-10003908,Material de oficina,Sobres,"Cameo Paquetes, Rojo",278,1,0,47.2
9206,MX-2022-149090,2/26/2022,3/3/2022,Rápido,BL-11860,Bastián Luján,Cliente,Manzanillo,Granma,Cuba,Caribe,MOB-MO-10001574,Mobiliario,Mobiliario,"Tenex Bandeja apiladora, Premium",795,5,0,15
9207,MX-2022-149090,2/26/2022,3/3/2022,Rápido,BL-11860,Bastián Luján,Cliente,Manzanillo,Granma,Cuba,Caribe,TEC-CO-10000763,Tecnología,Copiadoras,"Sharp Tinta, 2",4966.4472,6,0.002,1482.8472
9218,MX-2020-117709,2/9/2020,2/9/2020,Mismo día,RA-20530,Romero Arévalo,Cliente,Bayamo,Granma,Cuba,Caribe,TEC-TE-10001443,Tecnología,Teléfonos,"Cisco Amplificador de señal, Al por mayor",4051.2,4,0,526.4
9311,MX-2023-111619,10/7/2023,10/11/2023,Estándar,LN-17680,Lucas Nazario,Pequeña empresa,Bayamo,Granma,Cuba,Caribe,TEC-TE-10004798,Tecnología,Teléfonos,"Nokia Base de audio, Al por mayor",3336.6,3,0,33
9780,MX-2021-129672,4/23/2021,4/26/2021,Urgente,CV-12955,Cornelio Vázquez,Empresa,Bayamo,Granma,Cuba,Caribe,TEC-TE-10001183,Tecnología,Teléfonos,"Motorola Teléfono inteligente, Azul",3460.8,4,0,1556.8
9781,MX-2021-129672,4/23/2021,4/26/2021,Urgente,CV-12955,Cornelio Vázquez,Empresa,Bayamo,Granma,Cuba,Caribe,MOB-SI-10004307,Mobiliario,Sillas,"SAFCO Taburete, 2",6807.6,6,0,2246.4
9782,MX-2021-129672,4/23/2021,4/26/2021,Urgente,CV-12955,Cornelio Vázquez,Empresa,Bayamo,Granma,Cuba,Caribe,MAT-CA-10001534,Material de oficina,Carpetas,"Wilson Jones Anillas, Económico",60.4,2,0,24.4
9783,MX-2021-129672,4/23/2021,4/26/2021,Urgente,CV-12955,Cornelio Vázquez,Empresa,Bayamo,Granma,Cuba,Caribe,MAT-SU-10003439,Material de oficina,Suministros,"Acme Tijeras, Industrial",360.8,2,0,86.4
9784,MX-2021-129672,4/23/2021,4/26/2021,Urgente,CV-12955,Cornelio Vázquez,Empresa,Bayamo,Granma,Cuba,Caribe,MAT-GR-10000610,Material de oficina,Grapas,"Stockwell Cintas de goma, Tamaños variados",279.6,3,0,41.4
132,US-2022-130239,11/15/2022,11/20/2022,Estándar,JV-17080,Justina Vaca,Cliente,Irapuato,Guanajuato,México,Norte,MOB-LI-10003782,Mobiliario,Librerías,"Dania Biblioteca, Convencional",9664,5,0.2,-967
139,MX-2020-165337,5/24/2020,5/29/2020,Estándar,PC-20020,Penélope Carrero,Cliente,León,Guanajuato,México,Norte,TEC-MÁ-10003563,Tecnología,Máquinas,"Okidata Impresora de tarjetas, Blanco",4646.4,4,0,1718.4
439,MX-2022-136826,9/20/2022,9/24/2022,Rápido,LV-18055,Luján Valdés,Cliente,Irapuato,Guanajuato,México,Norte,TEC-TE-10000050,Tecnología,Teléfonos,"Cisco Cargador, Tamaño completo",8702.4,2,0,2958.8
440,MX-2022-136826,9/20/2022,9/24/2022,Rápido,LV-18055,Luján Valdés,Cliente,Irapuato,Guanajuato,México,Norte,MAT-AR-10002477,Material de oficina,Arte,"Binney & Smith Rotuladores, Al por mayor",1136.8,7,0,544.6
617,MX-2022-115805,6/19/2022,6/24/2022,Estándar,CO-12490,Carmelo Ortega,Empresa,León,Guanajuato,México,Norte,MAT-EL-10003502,Material de oficina,Electrodomésticos,"KitchenAid Frigorífico, Plateado",7049.2,2,0,1903.2
736,MX-2022-123799,4/16/2022,4/20/2022,Estándar,EA-14140,Elisenda Aguilar,Pequeña empresa,León,Guanajuato,México,Norte,MAT-SU-10004454,Material de oficina,Suministros,"Fiskars Tijeras, Azul",308.8,2,0,40
737,MX-2022-123799,4/16/2022,4/20/2022,Estándar,EA-14140,Elisenda Aguilar,Pequeña empresa,León,Guanajuato,México,Norte,MAT-AR-10001663,Material de oficina,Arte,"BIC Lienzos, Tamaños variados",1137.6,3,0,147.6
853,MX-2023-101119,9/26/2023,9/30/2023,Estándar,HD-15790,Herminio Díaz,Cliente,Celaya,Guanajuato,México,Norte,TEC-CO-10004728,Tecnología,Copiadoras,"Canon Fotocopiadora, Rojo",1732.1288,1,0.002,465.1288
975,MX-2023-111122,1/16/2023,1/16/2023,Mismo día,MA-18685,María Acosta,Pequeña empresa,Irapuato,Guanajuato,México,Norte,MAT-AL-10004728,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Industrial",2841.6,3,0,1136.4
976,MX-2023-111122,1/16/2023,1/16/2023,Mismo día,MA-18685,María Acosta,Pequeña empresa,Irapuato,Guanajuato,México,Norte,TEC-CO-10000553,Tecnología,Copiadoras,"Sharp Tinta, Color",3349.288,4,0.002,429.288
989,MX-2021-135076,9/14/2021,9/16/2021,Rápido,DT-13375,Domingo Torres,Cliente,León,Guanajuato,México,Norte,TEC-AC-10003462,Tecnología,Accesorios,"Memorex Router, Blanco",19521.6,12,0,8978.4
990,MX-2021-135076,9/14/2021,9/16/2021,Rápido,DT-13375,Domingo Torres,Cliente,León,Guanajuato,México,Norte,TEC-TE-10004601,Tecnología,Teléfonos,"Apple Cargador, Tamaño completo",25500,6,0,3570
991,MX-2021-135076,9/14/2021,9/16/2021,Rápido,DT-13375,Domingo Torres,Cliente,León,Guanajuato,México,Norte,MAT-ET-10001693,Material de oficina,Etiquetas,"Harbour Creations Etiquetas redondas, Ajustable",155,5,0,77
1032,US-2022-119956,4/16/2022,4/22/2022,Estándar,AB-10180,Adela Blanco,Pequeña empresa,San Francisco del Rincón,Guanajuato,México,Norte,MOB-ME-10002558,Mobiliario,Mesas,"Barricks Mesa de ordenador, Negro",5096.96,2,0.2,-509.84
1084,MX-2020-120677,9/16/2020,9/23/2020,Estándar,RA-20530,Romero Arévalo,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-EL-10001263,Material de oficina,Electrodomésticos,"Breville Molinillo de café, Rojo",2062,5,0,536
1428,MX-2020-155719,12/7/2020,12/12/2020,Estándar,LC-17530,Loreto Cepeda,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MOB-SI-10004584,Mobiliario,Sillas,"Harbour Creations Silla de playa, 2",1362.56,4,0.2,306.56
1471,MX-2021-133480,12/21/2021,12/23/2021,Rápido,NJ-19330,Nieves Jasón,Cliente,Celaya,Guanajuato,México,Norte,MAT-CA-10000307,Material de oficina,Carpetas,"Acco Anillas, Reciclado",187.2,4,0,87.2
1472,MX-2021-133480,12/21/2021,12/23/2021,Rápido,NJ-19330,Nieves Jasón,Cliente,Celaya,Guanajuato,México,Norte,TEC-CO-10002221,Tecnología,Copiadoras,"HP Tinta, Color",7792.7832,9,0.002,2169.5832
1473,MX-2021-133480,12/21/2021,12/23/2021,Rápido,NJ-19330,Nieves Jasón,Cliente,Celaya,Guanajuato,México,Norte,MOB-LI-10002222,Mobiliario,Librerías,"Dania Conjunto de estantes, Convencional",1806.4,2,0.2,-429.2
1474,MX-2021-133480,12/21/2021,12/23/2021,Rápido,NJ-19330,Nieves Jasón,Cliente,Celaya,Guanajuato,México,Norte,MAT-AL-10004085,Material de oficina,Almacenamiento,"Smead Estanterías, Azul",652.4,2,0,6.4
1712,MX-2022-117366,12/26/2022,12/30/2022,Rápido,BM-11920,Benito Marcos,Cliente,Silao,Guanajuato,México,Norte,MAT-AR-10000895,Material de oficina,Arte,"Sanford Sacapuntas, Metal",541.8,3,0,189.6
1713,MX-2022-117366,12/26/2022,12/30/2022,Rápido,BM-11920,Benito Marcos,Cliente,Silao,Guanajuato,México,Norte,MOB-MO-10004623,Mobiliario,Mobiliario,"Deflect-O Reloj, Duradero",757.44,4,0.4,87.84
1714,MX-2022-117366,12/26/2022,12/30/2022,Rápido,BM-11920,Benito Marcos,Cliente,Silao,Guanajuato,México,Norte,MAT-SU-10001560,Material de oficina,Suministros,"Stiletto Cúter, Acero",471.6,2,0,221.6
1912,MX-2023-166660,1/7/2023,1/7/2023,Mismo día,BC-11905,Bautista Camarillo,Pequeña empresa,Irapuato,Guanajuato,México,Norte,MAT-SU-10004266,Material de oficina,Suministros,"Stiletto Cizallas, Acero",316.6,1,0,72.8
1945,US-2023-137988,3/14/2023,3/19/2023,Estándar,CL-12640,Cintio Luján,Cliente,León,Guanajuato,México,Norte,MOB-SI-10003080,Mobiliario,Sillas,"Office Star Estora, Rojo",702.08,2,0.2,-61.52
2370,MX-2020-159961,12/28/2020,1/4/2021,Estándar,IB-16090,Isaac Barajas,Cliente,Irapuato,Guanajuato,México,Norte,MAT-CA-10002100,Material de oficina,Carpetas,"Wilson Jones Separadores, Transparente",315.2,8,0,62.4
2371,MX-2020-159961,12/28/2020,1/4/2021,Estándar,IB-16090,Isaac Barajas,Cliente,Irapuato,Guanajuato,México,Norte,MOB-ME-10004891,Mobiliario,Mesas,"Bevis Mesa de ordenador, Montada",15871.68,6,0.2,2182.08
2521,MX-2022-152912,2/14/2022,2/19/2022,Rápido,TO-21025,Tomás Olivera,Pequeña empresa,León,Guanajuato,México,Norte,MAT-SU-10004266,Material de oficina,Suministros,"Stiletto Cizallas, Acero",633.2,2,0,145.6
2560,MX-2021-131653,1/14/2021,1/20/2021,Estándar,MA-18850,Miguelina Agosto,Cliente,Salamanca,Guanajuato,México,Norte,MAT-CA-10000019,Material de oficina,Carpetas,"Wilson Jones Carpeta, Reciclado",802.8,9,0,135
2639,MX-2022-135041,10/24/2022,10/27/2022,Rápido,MO-18700,Melisa Olivo,Cliente,León,Guanajuato,México,Norte,TEC-TE-10004612,Tecnología,Teléfonos,"Apple Teléfono inteligente, Tamaño completo",1661.2,2,0,33.2
2656,MX-2020-134873,9/16/2020,9/18/2020,Rápido,FC-14950,Federico Carballo,Cliente,León,Guanajuato,México,Norte,MOB-SI-10004366,Mobiliario,Sillas,"SAFCO Silla plegable, Ajustable",2822.4,6,0.2,705.6
2657,MX-2020-134873,9/16/2020,9/18/2020,Rápido,FC-14950,Federico Carballo,Cliente,León,Guanajuato,México,Norte,TEC-CO-10001781,Tecnología,Copiadoras,"Sharp Fotocopiadora con fax, Rojo",1109.776,1,0.002,409.176
2668,MX-2021-107601,10/23/2021,10/27/2021,Rápido,LS-18100,Luján Salinas,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-CA-10000901,Material de oficina,Carpetas,"Acco Carpeta, Económico",707,7,0,211.4
2669,MX-2021-107601,10/23/2021,10/27/2021,Rápido,LS-18100,Luján Salinas,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-ET-10000748,Material de oficina,Etiquetas,"Smead Etiquetas de envío, Blanco",464.4,6,0,106.8
2670,MX-2021-107601,10/23/2021,10/27/2021,Rápido,LS-18100,Luján Salinas,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-SO-10003497,Material de oficina,Sobres,"GlobeWeis Sobre de hebilla, Plateado",246,3,0,120
2671,MX-2021-107601,10/23/2021,10/27/2021,Rápido,LS-18100,Luján Salinas,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-PA-10002010,Material de oficina,Papel,"Enermax Cuaderno, Reciclado",757.6,4,0,325.6
2787,MX-2023-152807,11/6/2023,11/11/2023,Estándar,AV-10210,Aída Vélez,Cliente,Irapuato,Guanajuato,México,Norte,MAT-CA-10001617,Material de oficina,Carpetas,"Cardinal Carpeta, Económico",184.4,2,0,90
2788,MX-2023-152807,11/6/2023,11/11/2023,Estándar,AV-10210,Aída Vélez,Cliente,Irapuato,Guanajuato,México,Norte,MAT-GR-10002777,Material de oficina,Grapas,"Advantus Chinchetas, Tamaños variados",662.4,9,0,0
2789,MX-2023-152807,11/6/2023,11/11/2023,Estándar,AV-10210,Aída Vélez,Cliente,Irapuato,Guanajuato,México,Norte,MAT-AL-10000918,Material de oficina,Almacenamiento,"Eldon Carpetas, Azul",679.2,6,0,0
3206,MX-2022-115630,6/8/2022,6/12/2022,Estándar,NJ-19330,Nieves Jasón,Cliente,León,Guanajuato,México,Norte,MAT-AL-10003416,Material de oficina,Almacenamiento,"Fellowes Caja, Azul",656,5,0,249
3207,MX-2022-115630,6/8/2022,6/12/2022,Estándar,NJ-19330,Nieves Jasón,Cliente,León,Guanajuato,México,Norte,MAT-PA-10000990,Material de oficina,Papel,"Green Bar Cuaderno, Multicolor",416,2,0,87.2
3208,MX-2022-115630,6/8/2022,6/12/2022,Estándar,NJ-19330,Nieves Jasón,Cliente,León,Guanajuato,México,Norte,MAT-SO-10000132,Material de oficina,Sobres,"Kraft Sobre empresarial, Plateado",502.4,4,0,34.4
3209,MX-2022-115630,6/8/2022,6/12/2022,Estándar,NJ-19330,Nieves Jasón,Cliente,León,Guanajuato,México,Norte,TEC-TE-10004409,Tecnología,Teléfonos,"Nokia Teléfono de oficina, Al por mayor",1739.2,4,0,452
3210,MX-2022-115630,6/8/2022,6/12/2022,Estándar,NJ-19330,Nieves Jasón,Cliente,León,Guanajuato,México,Norte,MAT-ET-10003652,Material de oficina,Etiquetas,"Hon Etiquetas redondas, Duradero",329,7,0,65.8
3211,MX-2022-115630,6/8/2022,6/12/2022,Estándar,NJ-19330,Nieves Jasón,Cliente,León,Guanajuato,México,Norte,TEC-TE-10002079,Tecnología,Teléfonos,"Apple Auriculares, Tamaños variados",1522.2,3,0,258.6
3256,MX-2023-165050,4/16/2023,4/21/2023,Rápido,GB-15055,Gabriela Bustamante,Cliente,Guanajuato,Guanajuato,México,Norte,TEC-CO-10004724,Tecnología,Copiadoras,"Brother Fax, Rojo",4214.7536,2,0.002,1765.1536
3257,MX-2023-165050,4/16/2023,4/21/2023,Rápido,GB-15055,Gabriela Bustamante,Cliente,Guanajuato,Guanajuato,México,Norte,MAT-GR-10000248,Material de oficina,Grapas,"Accos Chinchetas, Metal",460,5,0,18
3258,MX-2023-165050,4/16/2023,4/21/2023,Rápido,GB-15055,Gabriela Bustamante,Cliente,Guanajuato,Guanajuato,México,Norte,MAT-GR-10004369,Material de oficina,Grapas,"Advantus Clips, Al por mayor",186,2,0,61.2
3325,MX-2023-135650,6/27/2023,7/2/2023,Estándar,LS-17890,Lina Sevilla,Pequeña empresa,Irapuato,Guanajuato,México,Norte,MAT-AL-10002465,Material de oficina,Almacenamiento,"Smead Estanterías, Tamaño completo",326.4,1,0,101
3415,MX-2023-157399,5/29/2023,6/2/2023,Estándar,LC-17530,Loreto Cepeda,Cliente,Celaya,Guanajuato,México,Norte,MAT-EL-10000939,Material de oficina,Electrodomésticos,"Hamilton Beach Horno, Rojo",3615.6,1,0,433.8
3416,MX-2023-157399,5/29/2023,6/2/2023,Estándar,LC-17530,Loreto Cepeda,Cliente,Celaya,Guanajuato,México,Norte,MAT-SO-10003866,Material de oficina,Sobres,"GlobeWeis Paquetes, Plateado",546,2,0,218.4
3633,MX-2021-158582,9/12/2021,9/17/2021,Estándar,BS-12130,Benjamín Saavedra,Cliente,León,Guanajuato,México,Norte,TEC-TE-10003025,Tecnología,Teléfonos,"Nokia Teléfono de oficina, Azul",2605.2,6,0,963.6
3634,MX-2021-158582,9/12/2021,9/17/2021,Estándar,BS-12130,Benjamín Saavedra,Cliente,León,Guanajuato,México,Norte,MAT-AR-10004782,Material de oficina,Arte,"Boston Libreta de dibujo, Tamaños variados",1726,5,0,103
3685,MX-2021-159730,3/17/2021,3/21/2021,Rápido,GB-15070,Gabriela Barca,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MOB-LI-10004625,Mobiliario,Librerías,"Sauder Estante de esquina, Blanco",7191.36,9,0.2,1526.76
3686,MX-2021-159730,3/17/2021,3/21/2021,Rápido,GB-15070,Gabriela Barca,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-CA-10001680,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Reciclado",1315.2,4,0,92
3687,MX-2021-159730,3/17/2021,3/21/2021,Rápido,GB-15070,Gabriela Barca,Cliente,San Francisco del Rincón,Guanajuato,México,Norte,MAT-GR-10004785,Material de oficina,Grapas,"Advantus Pasadores, Tamaños variados",237.6,3,0,40.2
4023,MX-2023-114874,11/27/2023,11/30/2023,Rápido,GC-15385,Gracia Collado,Cliente,León,Guanajuato,México,Norte,TEC-CO-10002914,Tecnología,Copiadoras,"Brother Fotocopiadora, Color",3509.3672,2,0.002,1258.5672
4024,MX-2023-114874,11/27/2023,11/30/2023,Rápido,GC-15385,Gracia Collado,Cliente,León,Guanajuato,México,Norte,TEC-TE-10001170,Tecnología,Teléfonos,"Samsung Teléfono de oficina, Tamaños variados",1361.4,3,0,108.6
4106,MX-2021-142090,6/22/2021,6/26/2021,Estándar,AG-10510,Aisa Guardado,Cliente,Guanajuato,Guanajuato,México,Norte,TEC-TE-10004149,Tecnología,Teléfonos,"Motorola Amplificador de señal, Al por mayor",2864.4,3,0,142.8
4107,MX-2021-142090,6/22/2021,6/26/2021,Estándar,AG-10510,Aisa Guardado,Cliente,Guanajuato,Guanajuato,México,Norte,MAT-AR-10002897,Material de oficina,Arte,"Stanley Rotuladores, Tamaños variados",338.4,2,0,87.6
4311,MX-2020-121244,4/24/2020,4/28/2020,Estándar,MC-19045,Mirna Callas,Pequeña empresa,León,Guanajuato,México,Norte,TEC-TE-10001761,Tecnología,Teléfonos,"Apple Auriculares, Al por mayor",489,1,0,176
4554,MX-2022-108098,11/2/2022,11/8/2022,Estándar,LC-17635,León Caballero,Empresa,Irapuato,Guanajuato,México,Norte,MAT-ET-10004648,Material de oficina,Etiquetas,"Novimex Etiquetas redondas, Rojo",162.4,4,0,58.4
4555,MX-2022-108098,11/2/2022,11/8/2022,Estándar,LC-17635,León Caballero,Empresa,Irapuato,Guanajuato,México,Norte,MAT-SU-10001433,Material de oficina,Suministros,"Kleencut Cúter, Acero",454,2,0,158.8
4685,MX-2023-156503,10/2/2023,10/6/2023,Estándar,MV-18190,Marc Vallejo,Cliente,Salamanca,Guanajuato,México,Norte,MAT-PA-10002999,Material de oficina,Papel,"Enermax Recordadores, Multicolor",1479.4,13,0,561.6
5041,MX-2022-141859,6/16/2022,6/20/2022,Estándar,LL-18085,Luisa Liébanas,Cliente,León,Guanajuato,México,Norte,TEC-CO-10000168,Tecnología,Copiadoras,"Canon Fax, Digital",4231.9192,2,0.002,415.5192
5100,MX-2020-136399,6/21/2020,6/26/2020,Estándar,WM-21805,Wendy Morales,Empresa,León,Guanajuato,México,Norte,MAT-ET-10003662,Material de oficina,Etiquetas,"Harbour Creations Etiquetas con códigos de color, Rojo",339.2,4,0,80.8
5101,MX-2020-136399,6/21/2020,6/26/2020,Estándar,WM-21805,Wendy Morales,Empresa,León,Guanajuato,México,Norte,TEC-CO-10003460,Tecnología,Copiadoras,"Hewlett Fax inalámbrico, Digital",15162.8136,6,0.002,6806.0136
5102,MX-2020-136399,6/21/2020,6/26/2020,Estándar,WM-21805,Wendy Morales,Empresa,León,Guanajuato,México,Norte,TEC-CO-10000904,Tecnología,Copiadoras,"Sharp Fotocopiadora personal, 2",1596.8,2,0.002,700.8
5438,MX-2022-168942,11/27/2022,12/1/2022,Estándar,HC-15760,Heraldo Cadena,Pequeña empresa,Celaya,Guanajuato,México,Norte,MAT-AL-10004624,Material de oficina,Almacenamiento,"Smead Archivador móvil, Industrial",2577.6,3,0,979.2
5538,US-2022-109491,5/7/2022,5/11/2022,Estándar,NC-19270,Nerea Colunga,Empresa,Salamanca,Guanajuato,México,Norte,MOB-MO-10002713,Mobiliario,Mobiliario,"Deflect-O Bombilla, Surtido",152.4,2,0.4,-96.8
5539,US-2022-109491,5/7/2022,5/11/2022,Estándar,NC-19270,Nerea Colunga,Empresa,Salamanca,Guanajuato,México,Norte,MAT-GR-10000909,Material de oficina,Grapas,"Stockwell Clips, Metal",186.8,2,0,9.2
5604,US-2021-110870,3/23/2021,3/23/2021,Mismo día,RN-20260,Rafel Nieves,Empresa,Celaya,Guanajuato,México,Norte,MOB-LI-10003753,Mobiliario,Librerías,"Ikea Conjunto de estantes, Metal",6339.2,7,0.2,-396.2
5809,US-2020-156034,12/10/2020,12/14/2020,Estándar,AJ-11695,Alina Jasón,Empresa,Celaya,Guanajuato,México,Norte,MOB-ME-10004079,Mobiliario,Mesas,"Barricks Mesa de ordenador, Blanco",12800.8,5,0.2,-2080.2
5810,US-2020-156034,12/10/2020,12/14/2020,Estándar,AJ-11695,Alina Jasón,Empresa,Celaya,Guanajuato,México,Norte,MAT-AL-10003714,Material de oficina,Almacenamiento,"Fellowes Estanterías, Metal",1138.2,3,0,568.8
5852,US-2021-115966,10/25/2021,10/31/2021,Estándar,BH-12025,Berta Herrera,Cliente,Salamanca,Guanajuato,México,Norte,MOB-MO-10003825,Mobiliario,Mobiliario,"Rubvermaid Reloj, Duradero",566.28,3,0.4,-264.72
5853,US-2021-115966,10/25/2021,10/31/2021,Estándar,BH-12025,Berta Herrera,Cliente,Salamanca,Guanajuato,México,Norte,MAT-SU-10000773,Material de oficina,Suministros,"Stiletto Recortadora, Industrial",2070.6,7,0,413
5854,US-2021-115966,10/25/2021,10/31/2021,Estándar,BH-12025,Berta Herrera,Cliente,Salamanca,Guanajuato,México,Norte,MOB-SI-10002564,Mobiliario,Sillas,"Novimex Silla plegable, Negro",1276.8,3,0.2,399
5889,MX-2020-145520,8/25/2020,8/29/2020,Estándar,MG-18775,Máximo Guzmán,Pequeña empresa,León,Guanajuato,México,Norte,TEC-CO-10003473,Tecnología,Copiadoras,"Brother Fotocopiadora personal, Digital",1896.5992,2,0.002,832.1992
5890,MX-2020-145520,8/25/2020,8/29/2020,Estándar,MG-18775,Máximo Guzmán,Pequeña empresa,León,Guanajuato,México,Norte,TEC-MÁ-10003068,Tecnología,Máquinas,"Konica Impresora de recibos, Rojo",5572,7,0,1393
